node_id,cpu_usage,memory_usage,gpu_usage,error_count,task_count,queue_length,will_fail
18,34.04683211367559,43.4648441981913,82.8321924469898,2,14,13,0
30,11.920303266793976,21.173695466365498,77.81975877742093,1,23,11,0
18,93.60077091099326,24.248787816901466,19.36131133682092,1,6,14,0
46,42.48235728173045,92.23876049092844,91.89951480398648,3,14,5,0
47,80.3057944206909,86.53657367131574,78.15858623345353,1,4,8,1
31,31.51869265611893,23.909209052933477,5.503738538620376,0,20,7,0
38,66.40468565174731,88.18794927140378,75.05049518626068,0,6,0,0
32,87.96453295948419,24.87268235768004,75.05505946908987,3,16,12,1
11,8.95618212229813,64.52190056603122,52.19752765129855,1,17,8,0
45,83.91039764517848,12.721649715465912,9.36832952060536,1,2,8,0
25,59.27663547233322,88.63511449461623,60.0910641368232,2,18,3,1
33,62.70981662131408,9.892528449219364,77.74594220325937,2,13,0,0
38,54.70001007656835,57.719574478857986,30.733035255495057,4,20,3,0
41,88.07513481194603,79.07259489213658,68.37148073391981,2,16,5,0
8,9.12616893738556,16.099299959014715,38.622988529216286,3,21,3,0
11,29.79769719590557,43.42562541251791,59.51620912571196,1,13,8,0
22,88.19744119161976,8.98526439155476,41.533746196004344,2,14,3,0
51,76.47284174053581,69.86149484729613,33.857339271689014,2,18,9,0
24,6.676290216967555,34.207711521328434,86.31187516604422,2,8,7,0
41,54.11559690492232,58.14254824065465,76.61463462261078,3,5,1,0
17,55.30940466770411,93.60956568993436,37.817667727449155,2,24,11,0
12,43.08380283715149,34.05652025951002,46.29000595344485,3,9,6,0
57,33.252366545889025,9.61960980535138,70.71182469815787,2,15,7,0
46,69.7638607891725,69.18463793137653,82.05248415609837,0,9,13,0
32,24.740094146951613,79.74990777884591,70.01241996834769,1,20,5,0
15,80.90011339681207,95.99751318836972,56.38850016485065,4,10,9,1
16,81.28853027290982,19.991083317438253,95.6666540334708,1,18,12,1
54,44.44983656941795,42.25329288603423,78.54364387544855,7,14,5,0
22,31.937061036416527,85.19334370242011,15.981226737172422,3,18,7,0
28,31.968427251117756,81.65278236054355,58.02321438524182,2,16,2,0
20,50.81767577963996,64.35559219671694,43.90788093258689,2,5,1,0
33,73.36002635118908,30.59001179425592,80.5188854951254,1,10,8,1
10,39.09252564441658,31.98335261182387,9.242988216456038,4,20,7,0
40,62.954117818486395,16.780284489293543,44.01873914643067,1,6,9,0
32,41.33602375534646,92.57609900966142,35.23624995763116,3,9,4,1
50,33.92970296938142,21.42849389074731,18.41266853507324,2,23,12,0
33,7.361654012000446,59.42422711209111,40.98639095535934,0,16,4,0
2,5.371840044862111,60.51338461330072,68.91602642752551,0,11,5,0
33,26.584729394040423,40.112516913550536,39.35939907809,1,20,5,0
33,43.60859724609457,38.48925379551824,60.10062465847469,4,23,1,0
41,85.86981089939573,68.51589976303657,61.31712061423436,0,18,6,0
13,80.85600307839042,41.88828890511121,60.77555707051316,4,5,2,1
30,30.38069994585904,29.235962367110066,55.30552897469952,2,9,7,0
33,28.231342083508437,42.917511728002935,16.113882389826852,1,11,8,0
13,26.595596751652607,81.72789737822687,25.753313106355964,3,9,2,0
52,37.22754735024237,96.81545323746263,81.00637224384397,4,4,5,1
26,52.32887835836011,65.41527189311526,52.724721447657465,1,8,7,0
22,46.67343834299967,79.2996164209901,72.07725000444992,0,5,5,0
39,25.73595388424191,55.61836182469797,59.141362620212355,2,3,9,0
2,17.392883944643714,64.35819849887659,8.675574177522641,4,22,2,0
38,6.194892186188562,98.8682323899732,80.64030805670055,2,4,3,0
39,19.626507673317867,46.64979214668159,11.1107984802597,3,16,8,0
26,72.00885516844123,11.294196210648996,94.60153486006443,2,13,11,1
46,28.145664087830376,95.9156571928387,25.460807561982204,3,3,11,0
58,49.51717196154343,80.34086348583703,53.67858362871421,1,4,10,1
50,61.17360914770825,42.839484947039274,11.04086403424972,2,1,11,0
15,89.24988576900267,98.32753009416304,90.01857597325301,3,8,0,1
34,89.44123434737485,37.82589628311949,98.0943241836564,2,9,3,1
42,75.8447046997291,40.35141862076273,18.89778775851304,5,22,9,0
55,8.339914244607636,62.92447855304248,33.09972153688438,1,5,0,0
44,59.63168981311441,31.063001684758888,6.50807007041554,2,12,7,0
49,79.72542972899312,71.36429108741962,79.76172173690837,4,9,14,1
40,6.642364252519505,19.520778875298063,34.5891116047342,3,4,6,0
11,57.220038297374934,15.262405339024584,60.939559587473966,1,17,6,0
3,86.48759384967279,55.81341071859478,8.725757621601385,2,12,1,0
59,50.03969720501536,57.771899827468104,72.96872533410101,1,13,9,0
6,5.390089275257603,15.13223161482061,55.293376518889055,2,11,14,0
9,6.0462690418827085,96.59674480745934,73.87312336988934,4,23,5,0
6,44.5804235543063,59.46223247267296,80.00860974934157,3,17,7,0
9,19.725823404591683,19.34832428720798,13.4780722869892,5,15,7,0
39,68.12281242385966,34.58703981156841,59.91875147535639,3,9,14,0
31,72.33593016608462,81.02225032365045,66.74468321875408,5,4,4,1
32,21.898580568759716,54.70699514722553,54.08828162477453,5,12,7,0
41,89.41066240982606,22.874093111922782,22.328892835186615,1,3,12,0
50,46.98124527299796,14.770652345871452,80.58174198548501,0,20,1,0
12,18.570361221232755,45.92356916256106,99.75854123976184,1,17,13,0
8,77.60390181659257,37.05439732521125,97.08067398070966,2,22,3,1
8,80.04757750159342,67.31214848578747,78.86530867283697,4,7,9,1
50,65.73306990321846,92.89846376036073,44.72023366471005,2,7,1,0
28,86.07922755424255,28.534377148545083,37.0435472948021,3,21,4,0
20,75.05043234291378,86.2472236618703,11.51185091457902,3,12,10,1
47,88.8095450365641,92.44388795229403,44.54719885641059,0,21,2,1
59,46.21936460612055,90.69024694964064,19.824616784520902,2,22,5,0
7,76.02172716944703,95.44734634481637,29.1617977830727,2,10,6,0
11,99.9763985257592,85.00031910228115,89.72924345184835,0,8,5,1
20,73.86846376436382,61.38117051268367,97.0099349935658,2,9,10,1
16,15.847459122527557,43.935379377472984,95.11310504424723,1,14,1,0
4,54.24027863077238,51.710339673208274,23.368790155122134,1,6,1,0
6,60.79804016808765,87.8981566133706,90.58494978235566,1,19,14,1
58,21.550014131782145,33.632845854632336,18.44300358552519,1,22,3,0
22,96.47470524691356,20.129860962403967,53.22771974823424,2,15,13,0
26,21.680078875288547,18.37782572271054,66.14801989011548,1,20,6,0
3,21.868002372756163,83.56448794097504,48.93435294453978,1,20,7,0
41,91.94087810758272,77.34114020135928,95.4245563645968,0,7,4,1
42,49.194516146558755,52.27630739940244,36.65520869370248,0,22,13,0
14,11.00288653107904,31.112785668754547,55.10087799431603,1,24,9,0
11,61.82781249416022,69.37325167654808,12.167743870568042,4,8,0,0
18,62.17350312013954,8.651144256084631,85.96133510742492,4,3,13,0
54,11.127572075223371,58.98164248833283,44.26952261467474,3,11,8,0
12,97.38963708519788,42.85039103024905,71.55055098123975,4,4,14,1
23,56.68284670298468,97.896665212137,69.81333494969473,2,2,12,1
12,58.1805936070776,53.21822366549997,69.24497481925344,0,1,7,0
13,54.41096437772748,57.465436482775445,53.1591364819569,2,7,14,0
25,63.0195190662389,72.67445302706783,31.364285102044864,0,24,0,0
45,30.10847651350672,51.03115570693643,64.38398306333171,2,12,8,0
51,32.287928057609875,26.334018831291385,96.37019286206572,2,8,4,0
58,53.57721353063261,56.04139542210256,84.22517931489982,1,13,13,1
19,81.63515620254006,94.70554273461843,15.332981997608774,3,6,7,1
55,9.737134766946992,43.94154387600482,7.202803150722258,3,7,9,0
46,62.32340016092337,69.56589072496894,52.40227890269129,3,24,9,0
36,81.64392353809983,97.91324794414008,78.70378841289993,1,20,11,1
45,19.90714084353658,83.8426197334316,34.82074255088469,3,24,1,0
8,6.427141488153798,67.60824264291576,71.61763640090162,2,6,6,0
29,34.707763038438515,74.91966639139886,93.53252010268686,1,12,8,0
55,60.87365213931182,93.96590856162211,48.603528158793544,2,7,6,0
53,18.136901473451033,96.17644991803388,28.195167341909077,2,10,8,0
55,45.48162524238612,97.0519723805896,92.18699689762347,3,7,3,1
32,57.470542250556406,64.43595467923959,49.86507658035291,2,24,4,0
51,61.89389400194513,41.54760673719747,43.744734134135456,2,15,6,0
44,31.069113495035637,17.649547250848492,38.56934929638778,2,21,0,0
18,43.00281541869768,41.627060127338275,45.18661048168725,0,2,1,0
6,78.94222676141807,94.5807681998838,68.99749614732403,1,8,1,1
18,94.41539594146512,89.530722656277,46.20336458591463,1,17,14,1
19,86.87863145623444,54.74766789597347,35.801269413125915,0,16,14,0
22,58.60693266467603,56.015692226422786,75.64557822817336,2,13,14,0
37,43.97781627967492,34.3474332115221,24.282285567317636,1,18,9,0
32,36.63087836528473,48.17824955669573,24.18370384088437,5,21,8,0
56,16.870873777981714,72.87260692424253,71.16137597215089,2,4,2,0
41,15.122368485530732,43.230918936540235,87.33712036799996,3,12,8,0
59,70.39397436679748,22.858467847223213,27.915029752227294,3,11,0,0
3,29.680469536260237,56.38165998838239,23.156872622760808,2,2,10,0
28,29.192860211082447,26.40700658816116,68.67905872262146,1,20,2,0
10,99.82853017538964,97.557317821197,63.976239568449515,2,23,9,1
51,22.852965998010564,42.08229183113564,47.48897291936316,0,21,14,0
35,19.065677151438816,91.41817230286604,14.106760785591154,1,16,1,0
29,14.375096637192458,26.427629677344303,13.719615943277974,2,13,1,0
54,60.081507790845635,22.97485550404876,78.84746995921367,1,4,0,0
15,64.64706347019964,63.60560725877505,47.91806615259012,3,2,5,0
33,39.696652994403784,79.04101243881546,86.5068736679481,2,18,4,1
7,55.86426687358944,58.842633565975696,59.59969689619192,2,1,13,0
12,79.89795543976669,26.83058994249964,63.78012341567511,5,22,14,1
49,82.7198959905661,8.599964473979625,93.7484719813126,1,6,11,1
30,96.00164719298658,63.737438013145486,20.638509933746608,4,20,4,0
21,83.30545866267308,17.448536409727087,56.58730178321461,0,20,10,0
31,58.65993648815552,37.60175676807147,10.523166996773302,2,19,8,0
58,22.06741175450037,69.19955159876699,39.09787954880131,1,10,5,0
24,14.477537981770029,14.31222685537853,19.06935748111449,1,9,8,0
20,10.178629541531624,17.0888905794758,22.844416417034203,2,17,3,0
37,68.31995401961146,10.858289694203393,93.80549840575016,1,15,6,0
4,81.71594426280934,99.62751724614851,63.014840179463675,0,2,12,1
28,53.324975314987505,41.77229301715022,89.75502265303236,4,17,10,1
44,10.197846609195794,91.05054093479028,47.13441751712121,1,7,3,0
20,55.86970458617713,32.8906356503068,61.77611793302142,5,16,0,0
24,93.89617984483228,76.5542436883471,8.048978658328004,1,17,3,0
50,61.77325313858374,25.811328549675995,49.602712066061734,4,1,1,0
49,81.89561140396741,52.34084741658378,58.58538396765988,0,22,4,0
51,81.01450159721631,83.33849523309907,6.593882855226773,1,22,10,0
32,93.55226447916202,82.55176789503285,80.00147179824583,4,16,1,1
41,78.17173273673797,80.45666814945407,33.06518350627752,1,21,12,1
36,76.03154883124351,83.25476923866252,47.986272121273174,2,4,1,1
58,27.239753172210857,25.089866724058528,55.88487710395832,1,16,11,0
53,10.692889755502735,50.810545893236714,99.25872954720116,1,24,10,0
34,54.17194918011173,51.06279008673007,14.422493953047372,3,3,13,0
36,16.821249754941743,89.59773629805169,57.75155841132731,2,1,11,0
2,96.40860824640916,33.204723792945735,55.406443851025585,1,17,3,1
15,32.542852450137715,93.49210987195958,11.546421082302306,2,5,6,0
34,86.02969932150785,47.82559494907941,65.22414421853684,1,3,12,1
36,41.82433939423363,68.62976530185479,32.25117121991201,3,19,2,0
6,35.703453736450854,30.543895666536766,14.857956785638963,0,11,10,0
39,93.840064375779,43.97832014897419,21.970983437253008,0,15,11,0
42,39.51564434819128,72.43108854656833,83.24230715546231,2,2,6,1
51,42.07735132299796,53.71097847584589,14.89185243155242,1,22,10,0
51,15.078719063226371,93.41726111039172,49.35810188283085,0,7,8,0
58,68.69243320183838,75.02687176026036,23.55094651202602,2,18,14,1
54,32.43974437536378,58.61827792350699,20.420386898076146,1,1,2,0
12,60.632395944753185,89.23362688195978,24.54261714462189,1,8,3,0
3,61.1784118850549,68.22785693493071,51.81437877936393,0,16,0,0
45,73.32397108159786,66.49544497494107,27.589900005599272,1,15,6,0
18,75.79794118638192,28.40527664902459,14.189630283493234,1,4,0,0
40,53.87298126814625,42.51141172518004,81.13308257848101,1,13,12,1
21,36.44423502232328,69.91384699738204,56.28303330131014,0,12,11,0
15,84.55783500929972,89.72021259089999,19.90109697501436,3,9,2,0
33,34.43723669380605,34.97700999626694,49.785835620056154,5,13,13,0
35,53.213363974586485,25.471134084583547,11.494437487926438,1,11,8,0
26,43.118995404354166,61.4011179875063,60.14083704378206,1,12,11,0
8,86.23244666712037,11.383724319757746,37.32895786180825,1,4,4,0
36,46.032260458853735,72.88146163775049,14.835210314865591,1,3,9,0
48,41.67942293956101,71.79816161231068,22.44616573749776,4,5,9,0
30,70.53325082527556,38.72177294368473,37.84175696081902,1,6,10,0
23,62.23190543683706,89.80437706776566,81.60870815776306,1,4,1,0
42,15.188449182105376,52.70720844621712,21.50679114183322,1,1,8,0
44,53.276036602676506,66.34767031582899,15.41810104181584,3,23,5,0
14,74.87044689165853,24.909955784142095,54.014205614240005,4,5,8,0
14,99.24710263617884,44.6473318402,58.076211578125154,2,2,11,1
2,64.76894922718031,86.92966632562798,13.572925178404631,4,14,10,0
55,40.177841311925185,25.229257025072567,32.026025524693694,4,11,13,0
37,26.48440198120125,42.104565871284535,29.962583601854135,3,9,3,0
5,87.91887224456542,35.21727172067234,22.691052898805957,3,8,5,0
38,82.38369515078276,19.35546756215411,34.98562208406211,2,7,11,0
45,27.222667974041563,32.52320222211588,8.525308596138181,4,15,6,0
41,24.06004856392448,27.11336693964559,66.89722938058046,1,9,10,0
54,72.93799379706168,92.7413948938261,98.9062787782149,1,10,13,1
47,34.92044588228215,75.40248643156562,65.23444290957863,0,18,5,0
14,34.10788584438599,35.02965026936831,39.302262801659694,2,19,3,0
56,19.46757347142725,77.51721005805743,68.4514786088393,1,22,7,0
39,30.07767437243384,7.1032955382177825,59.29401249723975,0,2,5,0
25,45.61321797130171,55.01984752325829,85.44200340579773,1,22,1,0
20,74.61964204087947,28.781783554793947,64.07808329329004,1,14,12,0
2,36.949268969306225,15.860596821808846,65.23725368901863,1,21,11,0
39,36.217412250585056,88.95706019215642,26.058097885934373,0,10,5,0
6,32.066758992481404,23.937350754944397,44.48458766107135,3,5,0,0
17,50.43694841354909,83.12715382989683,37.71952572428933,3,5,14,1
59,22.160486304424953,44.256154361718266,6.085392803356343,2,2,8,0
25,51.13491973305192,6.357623153866532,34.76166929196083,0,22,14,0
57,71.89667783849553,74.59061878359739,51.17590181068027,4,13,9,1
28,7.830097883099107,61.65417703083995,61.9856201549577,2,7,11,0
2,5.929041129047377,37.69632890094284,93.78404993749324,1,21,6,0
35,12.136676464678375,31.74686372299502,27.715807139182555,2,15,7,0
37,55.88770586417065,12.0006689751913,19.480754155313043,2,21,11,0
5,86.17323290261332,94.43543150935086,87.59734045490103,2,15,10,1
1,5.464024271923934,51.92856404574814,94.47551193840252,1,6,3,0
40,93.9828239355447,13.124829169730262,51.35565361520302,0,7,7,0
12,15.0964585992009,87.52457318572469,15.945573318754938,1,4,11,0
56,84.9884351655315,31.48915141769259,51.111888431312266,0,4,0,0
36,50.87120267337994,24.34225799479221,15.397116074810532,2,1,10,0
45,67.63895179149017,31.68905664251078,88.90262997656296,1,11,3,0
23,53.51488352248233,58.634288567675576,72.27425993854375,2,5,5,0
47,50.31958139203869,12.035366027218467,27.908016682450377,0,2,9,0
31,84.31544569461718,50.76690636665426,89.23561586509474,2,5,6,1
11,76.80920605894255,90.0956272868097,65.60066425968533,5,5,11,1
10,50.92321246968539,22.87630160538177,95.5600169884825,3,20,2,0
3,15.605413292625853,36.46293335446317,98.14558565600196,3,13,9,0
54,15.963281134868772,42.63158667990701,5.311769977393219,0,12,9,0
14,81.14624876831216,60.690967595088296,16.42034985761685,4,10,1,0
16,55.29210902801568,92.3291534199996,56.95762142664939,1,13,8,0
10,50.75096832083945,42.48122478303042,95.8060230743927,1,9,0,0
29,69.65384992926793,11.569519864387544,99.45219537342108,0,5,9,0
10,86.58995042435473,38.05533183594428,58.903753853834395,1,6,13,0
12,64.74294871926399,23.058114196985255,21.511141449796877,4,17,0,0
30,77.4705507229155,66.91857548781482,20.489751900827084,3,5,9,0
41,77.7006997911109,7.779900370896557,77.56648702084314,2,11,1,1
1,38.84483763533111,32.73334725194197,61.23407947709829,0,6,4,0
5,31.037903585894593,56.79148318709889,57.13352039861248,0,9,0,0
20,81.11058638164008,31.346749574707655,49.24766771354905,0,12,12,0
8,40.83198521950313,57.344551917799144,73.88778952525975,1,4,5,0
43,90.816920619657,15.897670607782404,86.51514700560283,1,18,13,1
12,11.620616189361364,94.56652135901412,33.78101771358545,2,15,7,0
1,10.530663647157269,32.63614669633924,25.98718788170961,3,4,9,0
57,93.0653952096338,92.68507974203892,68.66892079991952,7,14,1,1
54,66.60321684723631,35.95436675289381,91.89958028522057,3,18,4,0
20,41.06193886259157,79.27481816143384,38.07495681368819,2,17,2,0
28,76.73073940753737,28.387798958819033,30.882580821854457,0,2,1,0
57,68.87104694939592,68.62804572701211,26.48088987238385,2,21,13,1
43,55.46409944786164,35.75304031316288,29.17663623117993,3,19,5,0
37,14.39296755295188,53.37011727491758,17.818667581229874,3,22,0,0
47,82.1570607928114,69.01234384754967,61.693931622793585,2,14,11,1
37,87.27220311465935,60.94383799428125,31.67847652281929,2,4,7,0
12,21.356025412501666,59.74665636195096,63.419714357500936,2,2,14,0
37,85.79860693782133,11.239679387473643,12.88807320369397,1,13,5,0
49,88.3954945465736,28.662299056301222,15.968395251198512,1,7,3,0
49,57.19571816740902,59.32473253637146,55.93348314070973,3,22,11,1
56,67.33700844115526,6.74013468549388,53.59543972522133,2,8,4,0
44,41.31254540137668,28.811204236018067,30.793443040099422,2,10,1,0
56,31.77020651338027,26.77259774596369,83.57743090395154,2,21,7,0
28,73.58839896040625,28.73633046527927,22.7694806624172,1,3,5,0
47,86.87813915650177,55.882902458832106,39.262806797402675,2,4,5,0
15,67.13736753079601,60.28623363182328,57.77361207687821,1,21,2,0
6,53.60110801142218,91.35480946541706,87.38505473895964,2,21,0,1
44,20.097852850196297,41.672949657490825,44.762342640843784,3,6,7,0
59,10.078577697457725,93.02499712859697,42.86709076688592,4,20,11,0
20,47.34072007344091,66.93566277349618,60.056055663020494,4,7,6,0
50,9.688208551255022,91.7027376105528,35.086064468975145,2,7,11,0
14,59.08679003118638,84.1798496596046,72.371459050161,1,22,0,0
2,41.35927317518827,70.32033212373031,28.62611436336545,4,17,11,0
9,76.9329663697871,38.83006045430115,83.20361970932015,0,6,12,1
37,34.03660719943743,27.905492530095756,30.87357424767881,1,19,7,0
20,61.33335659190605,26.12718637364306,99.30661041759866,3,18,9,0
26,56.07993456673454,95.45651455834673,35.06393506112605,3,12,1,0
29,5.44768042461291,96.06451509728902,88.48848317224379,2,19,10,0
1,11.876992835109483,73.85898048480935,42.74881564007544,3,11,7,0
55,32.58498018617195,88.96061848726535,28.37520999293838,2,17,4,0
35,88.81233269697269,92.30463549251076,26.485508793733747,2,3,7,0
6,18.966420715478964,53.59783866933466,85.76817177573844,1,15,10,0
37,72.53496139375146,64.76067060939135,34.33153369972329,3,5,11,0
53,97.4698237844673,44.781677302420384,37.16348585117596,3,4,5,1
59,80.10391750565974,44.75662260709999,23.714340304699352,2,1,14,0
5,28.079809360269177,8.650747271238389,96.3258482210406,0,21,1,0
33,91.29469973924276,46.213038746056526,28.250674356888855,1,3,6,0
49,13.845179868297055,68.98153209375242,28.507143803253143,1,10,10,0
51,49.4734844777199,45.08830578012426,94.67029957419612,3,13,14,0
14,89.3164812340093,87.87891930331087,90.58539122454238,1,7,10,1
12,65.92024237940262,36.59348047866673,28.646533902091463,3,14,12,0
42,44.29623364913139,17.6047944232807,87.14892910420899,1,13,14,0
20,32.81722234003104,82.09807561926064,28.733205243181104,2,24,5,0
53,40.63444350524325,69.02505224121624,13.024095661023072,1,21,3,0
50,53.34946919588219,27.97285082045527,82.93432809760338,4,24,8,1
24,35.309173337916704,55.96286932401213,78.2980249924522,0,22,12,0
59,97.05194689781848,43.17597216641028,32.99337656068979,1,22,12,1
43,93.64237704128378,94.1916787613875,13.563203586647886,4,5,3,1
34,87.71378948036048,62.69654863745976,24.611694025329037,1,11,0,0
25,45.07383437465207,20.046979812764203,78.25037423611421,3,22,12,0
50,70.67366808684675,52.70410300051359,96.65104241953054,1,14,2,1
29,90.76878416841664,86.94289908976582,29.605196820476696,0,1,10,1
57,85.79080132949817,68.79218365308385,82.73458609836767,4,24,7,1
39,44.36106633191973,85.03294722937234,26.65360244702967,2,5,2,0
31,15.676674685614769,28.78793481723583,69.56203722338294,3,24,13,0
56,12.1848845642822,89.39338081951648,12.943279557995002,1,3,13,0
47,59.821084296441754,76.78307652329634,60.6030858363147,2,22,6,0
43,66.0496538450385,74.24680676661748,30.573039663498225,2,1,10,0
50,85.7350474367173,37.92140162753482,92.9553651296974,1,17,0,1
23,32.78892693239795,89.32751605725018,32.526334434000596,1,20,14,0
44,20.909696602254037,65.60804085235557,42.85186601191913,0,12,13,0
38,41.00555415192895,85.92475030196624,84.86451555968519,4,13,3,0
20,38.58963674506613,39.29228831869582,46.63608534194546,2,6,3,0
23,17.5845506316962,18.836948651113868,27.64916392051725,1,3,8,0
45,68.86685198874945,36.57203212093062,57.01671048495823,2,11,11,0
52,53.325734369290714,48.25011300064234,84.79916358674828,2,11,10,0
16,73.5066618309028,55.67370063882178,46.15187314044198,0,21,0,0
50,38.50565641612479,53.52687549259606,17.624406474462425,0,10,10,0
42,35.94171009988172,56.87518628147362,41.3932567458791,3,11,11,0
55,49.89470603916629,84.96204769618001,95.6751376439482,0,16,14,0
8,88.35369781253897,21.15961838787614,11.84205393474836,1,20,12,0
50,8.826724139728132,35.02487304104273,43.80229138256188,2,10,8,0
21,81.45911764316484,89.41780659136789,66.56273542431572,4,12,9,0
1,40.05382320248687,58.243529433041374,12.45918399012317,5,19,7,0
55,86.18880744990538,60.42203768510935,37.77049196529147,4,9,14,1
8,81.20928583940636,50.415941738325465,94.354943624325,0,4,9,1
29,38.132318502628394,57.152590323683214,7.91039075958361,4,15,5,0
32,70.91827085555352,23.817574403209612,76.41547855306459,1,23,10,1
38,20.165111893476812,56.95235544472219,84.93062178291963,1,21,3,0
5,90.14674745555986,99.7314471515561,31.320768914686266,2,7,10,1
47,43.42665112293139,58.77451942779751,25.397865104382166,4,5,5,0
22,48.28443345874402,9.218234232572884,91.90798489068968,1,19,5,0
47,72.04710984851357,80.66138621331267,77.58016107066882,1,22,1,1
34,82.97982248696084,42.665165728721824,15.77116741266522,3,15,6,0
1,27.452560616179913,19.59923410764838,25.158739274058274,1,6,8,0
55,67.82826328831456,86.93938159153568,64.02873972429268,1,20,7,1
55,42.239814169469106,23.80745927582192,44.84460824520478,3,15,2,0
26,40.02677778037633,92.47290203656064,52.89656519160048,3,17,7,0
43,70.5524532743622,46.97066659204752,95.39653133471542,2,19,3,1
10,41.78241104481376,75.5651293012215,44.92236900323752,2,3,9,0
30,37.880307515618725,56.964605782159445,88.75978960235555,0,18,0,0
50,84.40939877199303,29.379546371946645,67.77074827275446,3,10,2,1
18,14.621231763945604,68.75356657711228,16.553848577787836,5,15,0,0
17,69.20979916887002,96.00169233456404,75.72816848153337,1,18,4,1
26,28.62891241010934,78.11551184518419,54.4198620258499,2,24,9,0
8,6.472332973488079,62.381709674641925,26.38423878723891,0,15,14,0
47,20.84260554290574,99.1096702852564,32.50718569281832,3,24,10,0
40,62.63284532870743,30.20603339755505,57.94658035132137,4,19,8,0
49,72.36708319116406,10.9224413513975,62.16173656385034,3,20,6,0
12,7.000489437850404,8.052432281013452,96.9767583828006,4,5,2,0
27,8.460417113663414,72.51534855808583,86.19841295900636,4,11,6,0
8,90.74150091008056,83.87207464974621,24.55473226455124,2,9,11,0
25,11.964052720803384,65.33455106103003,78.52924670387883,1,5,7,0
46,89.94730506857427,90.97752675710385,5.787721774406326,3,11,3,0
4,26.675761806336048,71.30772449729244,17.33180381068868,3,22,2,0
33,75.30169101503022,40.240691408856954,23.971539526296905,0,7,1,0
1,34.42465864987115,22.219537704838753,61.7339385026181,2,2,13,0
19,86.58144243287246,92.84151046311985,23.495075598517737,2,20,7,1
31,71.543212215314,14.84172924976055,39.70092949335418,2,22,2,0
16,43.17227856716104,56.58389835590852,28.064079303497554,2,20,6,0
14,12.248733146537557,34.830752900983605,37.054579316096515,3,21,10,0
53,74.60651746772668,30.78442571436889,94.53288724973626,3,19,10,1
48,63.60405181669225,66.35431093210515,99.75075349656586,3,18,10,1
5,5.27661319420993,26.967509052148444,70.14360009509038,3,16,1,0
41,5.894886317382306,92.0546851405276,59.36924778828968,1,1,4,0
26,81.83533245330592,43.57417136441679,72.3025453525469,4,3,4,1
28,29.642975186176116,69.3506579393195,78.3069590397963,1,9,8,0
2,65.43269843416624,74.13679314621554,75.20621064290387,0,17,7,0
50,48.15036987769851,69.87946098940638,12.779790179000456,4,8,7,0
6,87.0258513795679,90.82302288483724,34.47787483224353,1,21,9,1
9,92.1113057447364,26.95743204256982,37.62598127002622,1,16,1,0
33,99.69673270449114,13.175181745179612,40.079175044263415,3,12,14,0
41,19.59999290168845,10.269241240179689,37.70980897189649,2,4,1,0
25,86.98158441517016,88.39519429512735,79.77376825778113,2,5,11,1
48,30.27203078923617,97.4622697442223,76.02244344901594,1,7,9,0
13,61.12750811507323,33.7400214144477,5.43702877480192,0,24,6,0
9,53.04841921757504,70.88382273962208,33.15624473199831,1,18,14,0
53,6.708872499376827,5.846714496316146,64.24804653960592,2,22,14,0
13,93.613271591079,22.919993461018837,16.425234088935955,1,20,11,0
31,12.441070239175753,70.48106633385338,11.763837976125576,2,14,12,0
41,70.3807973437349,11.259278234947118,83.69782135235576,1,8,12,1
11,79.5756494397849,49.50845474238333,48.00500585634656,3,13,3,0
4,80.55234565953,67.94541011552515,86.29029995248108,0,4,14,1
34,17.871979298240255,77.76602627402414,83.23750908177372,2,12,2,0
38,47.51914529825735,48.112511803815195,89.87019960335564,1,3,12,0
46,83.79574269122809,64.87698375215258,9.586083538261471,0,5,2,0
4,33.754524985981696,56.259684808395825,22.682356280296535,2,4,6,0
38,49.43612416059304,9.969048347915503,33.13360061813495,2,15,0,0
19,30.91541980648535,75.56644528968542,17.941886844596713,2,5,3,0
6,49.03738469910579,21.374382009110622,51.11963297464285,2,9,5,0
34,89.34460264632361,8.021525467214927,80.90280455371057,0,14,14,1
18,48.2368019481131,47.860952047395365,95.36227203072193,4,16,8,1
13,57.811641622060435,87.23557079174348,89.50954277526428,1,3,11,1
41,43.37774691379294,19.32879657779772,48.44698460150179,1,15,0,0
23,48.711132404315926,6.221465741112624,65.46665463024046,3,18,0,0
19,6.441548909410061,15.448027397714627,26.916131727622023,2,18,1,0
45,31.95582344624332,39.547615861502635,43.28585499353239,1,14,6,0
11,46.47526356547332,60.11632764917386,87.7623465649003,2,7,6,0
1,65.21071271930924,23.33615272865979,7.773764591850674,2,20,14,0
24,47.75493340261976,81.1865804771442,55.612130901130065,2,6,13,1
54,37.09261911554859,76.56322645216278,87.91583830040702,1,16,4,0
7,41.86937985769493,71.10704357687642,16.590938015822243,1,22,3,0
25,28.01786627404432,51.30963178997668,98.3418891853566,0,19,12,0
21,92.82695686353502,39.69561073772861,6.177189078211073,2,9,14,0
15,54.56560645013688,40.68072899165702,89.18140108900062,3,20,9,1
1,6.2738981178516955,52.79170082079466,38.59889456752185,6,1,12,0
12,6.847394549856928,12.34489525385218,17.605605259387456,4,18,5,0
58,97.43135532044396,69.81901897237081,19.949026649180833,0,21,7,0
7,26.03783468045828,38.3932166808837,71.61197824365573,1,14,11,0
